Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:51:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:43 PM   122     33879    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:43 PM   122     33881    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33887    1.00    1.00    0.00    0.00    2.00     5  postgres
12:52:43 PM   122     33889    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:43 PM   122     33891    0.00    1.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33898    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:43 PM   122     33901    0.00    1.00    0.00    0.00    1.00     6  postgres
12:52:43 PM   122     33906    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:43 PM   122     33907    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33908    0.00    1.00    0.00    0.00    1.00     6  postgres
12:52:43 PM   122     33910    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:43 PM   122     33911    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:43 PM   122     33915    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:43 PM   122     33918    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33924    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33927    0.00    1.00    0.00    0.00    1.00     2  postgres
12:52:43 PM   122     33929    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:43 PM   122     33931    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33933    0.00    1.00    0.00    0.00    1.00     4  postgres
12:52:43 PM   122     33934    1.00    0.00    0.00    0.00    1.00     4  postgres
12:52:43 PM   122     33938    1.00    0.00    0.00    0.00    1.00     4  postgres
12:52:43 PM   122     33946    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:43 PM   122     33947    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:43 PM  1000     33968   88.00   29.00    0.00    0.00  117.00     4  load_generator
12:52:43 PM  1000     33983    2.00    3.00    0.00    0.00    5.00     7  pidstat

12:52:43 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:44 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:52:44 PM  1000      2244    2.00    0.00    0.00    0.00    2.00     3  gnome-shell
12:52:44 PM  1000     31779    4.00    1.00    0.00    0.00    5.00     7  Isolated Web Co
12:52:44 PM     0     32452    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:3-events_unbound
12:52:44 PM     0     32459    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
12:52:44 PM  1000     32490   26.00   22.00    0.00    1.00   48.00     6  gnome-terminal-
12:52:44 PM     0     33399    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:2-events_unbound
12:52:44 PM  1000     33852   72.00   25.00    0.00    0.00   97.00     0  server
12:52:44 PM   122     33855    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:44 PM   122     33857    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:44 PM   122     33858    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:44 PM   122     33859    0.00    1.00    0.00    0.00    1.00     7  postgres
12:52:44 PM   122     33860    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:44 PM   122     33862    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:44 PM   122     33865    1.00    1.00    0.00    0.00    2.00     6  postgres
12:52:44 PM   122     33880    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:44 PM   122     33884    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33885    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:44 PM   122     33890    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33891    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:44 PM   122     33893    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33894    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33899    1.00    0.00    0.00    0.00    1.00     4  postgres
12:52:44 PM   122     33904    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:44 PM   122     33909    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:44 PM   122     33913    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:44 PM   122     33920    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33923    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:44 PM   122     33926    1.00    0.00    0.00    0.00    1.00     4  postgres
12:52:44 PM   122     33928    1.00    1.00    0.00    0.00    2.00     1  postgres
12:52:44 PM   122     33935    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:44 PM   122     33937    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:44 PM   122     33942    0.00    1.00    0.00    0.00    1.00     2  postgres
12:52:44 PM   122     33943    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:44 PM  1000     33968   91.00   34.00    0.00    0.00  125.00     4  load_generator
12:52:44 PM  1000     33983    1.00    3.00    0.00    0.00    4.00     7  pidstat

12:52:44 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:45 PM     0        18    0.00    1.00    0.00    0.00    1.00     2  rcu_preempt
12:52:45 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:52:45 PM     0     32452    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:3-events_unbound
12:52:45 PM  1000     32490   23.00   23.00    0.00    0.00   46.00     2  gnome-terminal-
12:52:45 PM     0     33399    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:2-events_unbound
12:52:45 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     5  code
12:52:45 PM  1000     33852   73.00   22.00    0.00    0.00   95.00     0  server
12:52:45 PM   122     33854    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33856    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33859    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33864    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:45 PM   122     33867    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33874    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:45 PM   122     33885    0.00    1.00    0.00    0.00    1.00     7  postgres
12:52:45 PM   122     33886    1.00    1.00    0.00    0.00    2.00     2  postgres
12:52:45 PM   122     33889    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33890    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33892    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33895    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:45 PM   122     33896    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33903    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:45 PM   122     33910    0.00    1.00    0.00    0.00    1.00     1  postgres
12:52:45 PM   122     33912    1.00    1.00    0.00    0.00    2.00     7  postgres
12:52:45 PM   122     33914    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33922    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33927    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:45 PM   122     33933    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:45 PM   122     33939    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33941    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:45 PM   122     33942    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:45 PM   122     33944    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:45 PM  1000     33968   90.00   32.00    0.00    0.00  122.00     4  load_generator
12:52:45 PM  1000     33983    2.00    3.00    0.00    0.00    5.00     7  pidstat

12:52:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:46 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:52:46 PM  1000      2244    2.00    0.00    0.00    0.00    2.00     7  gnome-shell
12:52:46 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     5  code
12:52:46 PM     0     32452    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:3-events_unbound
12:52:46 PM  1000     32490   25.00   21.00    0.00    0.00   46.00     4  gnome-terminal-
12:52:46 PM  1000     32683    0.00    1.00    0.00    0.00    1.00     3  top
12:52:46 PM     0     33399    0.00    4.00    0.00    0.00    4.00     3  kworker/u32:2-events_unbound
12:52:46 PM  1000     33852   71.00   24.00    0.00    0.00   95.00     0  server
12:52:46 PM   122     33853    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33863    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:46 PM   122     33867    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33869    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33873    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33878    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33882    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:46 PM   122     33883    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33888    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33897    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33899    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33901    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33903    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33905    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:46 PM   122     33907    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:46 PM   122     33908    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33916    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33917    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:46 PM   122     33924    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:46 PM   122     33925    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33930    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:46 PM   122     33937    0.00    1.00    0.00    0.00    1.00     2  postgres
12:52:46 PM   122     33940    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:46 PM   122     33945    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM   122     33947    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:46 PM  1000     33968   80.00   31.00    0.00    0.00  111.00     4  load_generator
12:52:46 PM  1000     33983    0.00    2.00    0.00    0.00    2.00     7  pidstat

12:52:46 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:47 PM   123      1231    0.00    1.00    0.00    0.00    1.00     6  mysqld
12:52:47 PM     0     32452    0.00    4.00    0.00    1.00    4.00     6  kworker/u32:3-events_unbound
12:52:47 PM     0     32454    0.00    2.00    0.00    1.00    2.00     3  kworker/u32:6-events_unbound
12:52:47 PM  1000     32490   23.00   21.00    0.00    1.00   44.00     5  gnome-terminal-
12:52:47 PM  1000     32989    1.00    0.00    0.00    0.00    1.00     7  iostat
12:52:47 PM  1000     33373   34.00    2.00    0.00    0.00   36.00     6  code
12:52:47 PM     0     33399    0.00    1.00    0.00    0.00    1.00     1  kworker/u32:2-events_unbound
12:52:47 PM  1000     33852   73.00   21.00    0.00    0.00   94.00     0  server
12:52:47 PM   122     33855    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33858    0.00    1.00    0.00    0.00    1.00     7  postgres
12:52:47 PM   122     33861    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33866    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:47 PM   122     33868    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:47 PM   122     33869    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33874    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33875    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:47 PM   122     33876    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:47 PM   122     33877    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:47 PM   122     33881    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:47 PM   122     33884    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33891    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33898    1.00    0.00    0.00    0.00    1.00     4  postgres
12:52:47 PM   122     33910    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33915    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:47 PM   122     33918    1.00    1.00    0.00    0.00    2.00     7  postgres
12:52:47 PM   122     33926    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33931    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33932    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:47 PM   122     33936    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM   122     33938    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:47 PM   122     33946    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:47 PM  1000     33968   84.00   30.00    0.00    0.00  114.00     4  load_generator
12:52:47 PM  1000     33983    1.00    2.00    0.00    0.00    3.00     7  pidstat

12:52:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:48 PM  1000      2244    1.00    1.00    0.00    0.00    2.00     4  gnome-shell
12:52:48 PM  1000     31777    1.00    0.00    0.00    0.00    1.00     5  Isolated Web Co
12:52:48 PM     0     32452    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:3-events_unbound
12:52:48 PM  1000     32490   21.00   22.00    0.00    0.00   43.00     1  gnome-terminal-
12:52:48 PM  1000     33373    7.00    0.00    0.00    0.00    7.00     6  code
12:52:48 PM     0     33725    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:4-events_unbound
12:52:48 PM  1000     33852   73.00   19.00    0.00    0.00   92.00     0  server
12:52:48 PM   122     33854    0.00    1.00    0.00    0.00    1.00     5  postgres
12:52:48 PM   122     33855    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:48 PM   122     33857    0.00    1.00    0.00    0.00    1.00     3  postgres
12:52:48 PM   122     33859    1.00    0.00    0.00    0.00    1.00     1  postgres
12:52:48 PM   122     33860    1.00    0.00    0.00    0.00    1.00     5  postgres
12:52:48 PM   122     33861    0.00    1.00    0.00    0.00    1.00     3  postgres
12:52:48 PM   122     33871    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:48 PM   122     33885    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:48 PM   122     33887    1.00    0.00    0.00    0.00    1.00     2  postgres
12:52:48 PM   122     33889    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:48 PM   122     33893    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:48 PM   122     33894    1.00    0.00    0.00    0.00    1.00     6  postgres
12:52:48 PM   122     33896    0.00    1.00    0.00    0.00    1.00     7  postgres
12:52:48 PM   122     33899    1.00    0.00    0.00    0.00    1.00     7  postgres
12:52:48 PM   122     33900    1.00    0.00    0.00    0.00    1.00     3  postgres
12:52:48 PM   122     33902    1.00    1.00    0.00    0.00    2.00     7  postgres
12:52:48 PM   122     33906    1.00    0.00    0.00    0.00    1.00     6  postgres
