Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/20/2025 	_x86_64_	(8 CPU)

10:05:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:17 AM   122      7448    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:17 AM   122      7449    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7451    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7452    0.00    1.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7454    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7456    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:17 AM   122      7459    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:17 AM   122      7460    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:17 AM   122      7472    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7473    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:17 AM   122      7485    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:17 AM   122      7495    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:17 AM   122      7498    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:17 AM   122      7504    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7505    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:17 AM   122      7509    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:17 AM   122      7512    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:17 AM  1000      7542   59.00   25.00    0.00    0.00   84.00     2  load_generator
10:08:17 AM  1000      7548    2.00    3.00    0.00    0.00    5.00     6  pidstat

10:08:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:18 AM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
10:08:18 AM     0        27    0.00    1.00    0.00    0.00    1.00     1  ksoftirqd/1
10:08:18 AM     0       859    0.00    1.00    0.00    0.00    1.00     2  wpa_supplicant
10:08:18 AM  1000      3157    1.00    0.00    0.00    0.00    1.00     7  code
10:08:18 AM  1000      4391    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
10:08:18 AM  1000      4529   20.00   21.00    0.00    0.00   41.00     5  gnome-terminal-
10:08:18 AM     0      7137    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:0-events_unbound
10:08:18 AM     0      7202    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:27-events_unbound
10:08:18 AM  1000      7427   53.00   22.00    0.00    0.00   75.00     0  server
10:08:18 AM   122      7431    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:18 AM   122      7438    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:18 AM   122      7442    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:18 AM   122      7446    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM   122      7455    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:18 AM   122      7457    1.00    1.00    0.00    0.00    2.00     5  postgres
10:08:18 AM   122      7462    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:18 AM   122      7470    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM   122      7477    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:18 AM   122      7479    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:18 AM   122      7482    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:18 AM   122      7483    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM   122      7487    1.00    0.00    0.00    0.00    1.00     4  postgres
10:08:18 AM   122      7489    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:18 AM   122      7490    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:18 AM   122      7497    0.00    1.00    0.00    0.00    1.00     6  postgres
10:08:18 AM   122      7500    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM   122      7502    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:18 AM   122      7506    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM   122      7509    0.00    1.00    0.00    0.00    1.00     6  postgres
10:08:18 AM   122      7515    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:18 AM   122      7521    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:18 AM   122      7522    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:18 AM  1000      7542   65.00   31.00    0.00    0.00   96.00     2  load_generator
10:08:18 AM  1000      7548    3.00    4.00    0.00    0.00    7.00     3  pidstat

10:08:18 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:19 AM   122      1206    0.00    1.00    0.00    0.00    1.00     3  postgres
10:08:19 AM   122      1217    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:19 AM  1000      3185    1.00    0.00    0.00    0.00    1.00     7  code
10:08:19 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     6  code
10:08:19 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     5  firefox
10:08:19 AM  1000      4529   19.00   21.00    0.00    0.00   40.00     4  gnome-terminal-
10:08:19 AM     0      7137    0.00    2.00    0.00    0.00    2.00     3  kworker/u32:0-events_unbound
10:08:19 AM     0      7183    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:9-events_unbound
10:08:19 AM     0      7184    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:10-events_unbound
10:08:19 AM     0      7202    0.00    4.00    0.00    0.00    4.00     3  kworker/u32:27-events_unbound
10:08:19 AM  1000      7401    1.00    3.00    0.00    0.00    4.00     3  top
10:08:19 AM  1000      7427   52.00   22.00    0.00    0.00   74.00     0  server
10:08:19 AM   122      7435    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:19 AM   122      7437    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:19 AM   122      7440    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:19 AM   122      7451    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:19 AM   122      7452    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:19 AM   122      7453    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:19 AM   122      7458    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:19 AM   122      7465    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:19 AM   122      7471    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:19 AM   122      7477    0.00    1.00    0.00    0.00    1.00     6  postgres
10:08:19 AM   122      7480    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:19 AM   122      7481    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:19 AM   122      7488    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:19 AM   122      7492    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:19 AM   122      7501    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:19 AM   122      7503    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:19 AM   122      7507    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:19 AM   122      7511    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:19 AM  1000      7542   70.00   29.00    0.00    0.00   99.00     2  load_generator
10:08:19 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     6  pidstat

10:08:19 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:20 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
10:08:20 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
10:08:20 AM  1000      4400    0.00    1.00    0.00    0.00    1.00     2  Isolated Web Co
10:08:20 AM  1000      4407    1.00    0.00    0.00    0.00    1.00     6  Web Content
10:08:20 AM  1000      4529   20.00   21.00    0.00    0.00   41.00     4  gnome-terminal-
10:08:20 AM     0      7137    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:0-events_unbound
10:08:20 AM     0      7183    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:9-events_unbound
10:08:20 AM     0      7202    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:27-events_unbound
10:08:20 AM  1000      7427   53.00   21.00    0.00    0.00   74.00     0  server
10:08:20 AM   122      7432    1.00    1.00    0.00    0.00    2.00     5  postgres
10:08:20 AM   122      7450    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:20 AM   122      7462    0.00    1.00    0.00    0.00    1.00     6  postgres
10:08:20 AM   122      7463    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:20 AM   122      7467    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:20 AM   122      7476    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:20 AM   122      7481    0.00    1.00    0.00    0.00    1.00     2  postgres
10:08:20 AM   122      7488    0.00    1.00    0.00    0.00    1.00     2  postgres
10:08:20 AM   122      7491    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:20 AM   122      7493    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:20 AM   122      7496    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:20 AM   122      7497    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:20 AM   122      7498    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:20 AM   122      7514    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:20 AM   122      7516    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:20 AM   122      7518    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:20 AM   122      7519    0.00    1.00    0.00    0.00    1.00     2  postgres
10:08:20 AM  1000      7542   65.00   30.00    0.00    0.00   95.00     2  load_generator
10:08:20 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     6  pidstat

10:08:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:21 AM  1000      2499    1.00    0.00    0.00    0.00    1.00     6  goa-identity-se
10:08:21 AM  1000      3195    0.00    1.00    0.00    0.00    1.00     6  code
10:08:21 AM  1000      4529   21.00   22.00    0.00    0.00   43.00     4  gnome-terminal-
10:08:21 AM     0      7137    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:0-events_unbound
10:08:21 AM     0      7183    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:9-events_unbound
10:08:21 AM     0      7202    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:27-events_unbound
10:08:21 AM  1000      7427   58.00   21.00    0.00    0.00   79.00     0  server
10:08:21 AM   122      7429    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:21 AM   122      7430    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7433    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7439    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:21 AM   122      7441    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:21 AM   122      7444    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:21 AM   122      7445    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7448    0.00    1.00    0.00    0.00    1.00     6  postgres
10:08:21 AM   122      7459    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7460    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7462    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7468    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7474    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:21 AM   122      7484    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7485    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7489    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7494    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7499    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:21 AM   122      7508    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:21 AM   122      7512    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:21 AM   122      7517    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:21 AM   122      7518    0.00    1.00    0.00    0.00    1.00     7  postgres
10:08:21 AM  1000      7542   56.00   26.00    0.00    0.00   82.00     2  load_generator
10:08:21 AM  1000      7548    2.00    5.00    0.00    0.00    7.00     1  pidstat

10:08:21 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:22 AM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
10:08:22 AM  1000      2138    1.00    0.00    0.00    0.00    1.00     2  gnome-shell
10:08:22 AM  1000      2699    1.00    0.00    0.00    0.00    1.00     6  xdg-desktop-por
10:08:22 AM  1000      4344    1.00    0.00    0.00    0.00    1.00     5  Privileged Cont
10:08:22 AM  1000      4529   27.00   19.00    0.00    0.00   46.00     4  gnome-terminal-
10:08:22 AM     0      7137    0.00    2.00    0.00    0.00    2.00     1  kworker/u32:0-events_unbound
10:08:22 AM     0      7183    0.00    2.00    0.00    1.00    2.00     6  kworker/u32:9+phy0
10:08:22 AM     0      7184    0.00    3.00    0.00    1.00    3.00     5  kworker/u32:10+events_unbound
10:08:22 AM  1000      7401    1.00    2.00    0.00    0.00    3.00     3  top
10:08:22 AM  1000      7427   55.00   22.00    0.00    0.00   77.00     0  server
10:08:22 AM   122      7431    1.00    1.00    0.00    0.00    2.00     2  postgres
10:08:22 AM   122      7434    1.00    1.00    0.00    0.00    2.00     5  postgres
10:08:22 AM   122      7446    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7447    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:22 AM   122      7454    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7461    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:22 AM   122      7466    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:22 AM   122      7469    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:22 AM   122      7475    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7478    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7480    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7494    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7501    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:22 AM   122      7503    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:22 AM   122      7506    1.00    1.00    0.00    0.00    2.00     3  postgres
10:08:22 AM   122      7513    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:22 AM   122      7515    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:22 AM  1000      7542   61.00   28.00    0.00    0.00   89.00     2  load_generator
10:08:22 AM  1000      7548    3.00    5.00    0.00    0.00    8.00     7  pidstat

10:08:22 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:23 AM  1000      2138    3.00    0.00    0.00    0.00    3.00     2  gnome-shell
10:08:23 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     4  code
10:08:23 AM  1000      4529   22.00   20.00    0.00    0.00   42.00     4  gnome-terminal-
10:08:23 AM     0      7183    0.00    2.00    0.00    0.00    2.00     2  kworker/u32:9-events_unbound
10:08:23 AM     0      7184    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:10-events_unbound
10:08:23 AM     0      7202    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:27-events_unbound
10:08:23 AM  1000      7427   62.00   18.00    0.00    0.00   80.00     0  server
10:08:23 AM   122      7436    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:23 AM   122      7446    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM   122      7448    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:23 AM   122      7456    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:23 AM   122      7463    0.00    1.00    0.00    0.00    1.00     2  postgres
10:08:23 AM   122      7470    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM   122      7471    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:23 AM   122      7472    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:23 AM   122      7473    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:23 AM   122      7477    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM   122      7482    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:23 AM   122      7486    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM   122      7487    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM   122      7490    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:23 AM   122      7493    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:23 AM   122      7495    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:23 AM   122      7497    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:23 AM   122      7503    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:23 AM   122      7505    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:23 AM   122      7519    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:23 AM   122      7520    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:23 AM  1000      7542   54.00   24.00    0.00    0.00   78.00     2  load_generator
10:08:23 AM  1000      7548    3.00    3.00    0.00    0.00    6.00     7  pidstat

10:08:23 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:24 AM     0        18    0.00    1.00    0.00    0.00    1.00     4  rcu_preempt
10:08:24 AM   990       747    0.00    1.00    0.00    0.00    1.00     6  systemd-oomd
10:08:24 AM  1000      3735    1.00    0.00    0.00    0.00    1.00     6  cpptools-srv
10:08:24 AM  1000      4391    8.00    5.00    0.00    0.00   13.00     5  Isolated Web Co
10:08:24 AM  1000      4529   20.00   23.00    0.00    1.00   43.00     6  gnome-terminal-
10:08:24 AM     0      7183    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:9-events_unbound
10:08:24 AM     0      7184    0.00    4.00    0.00    0.00    4.00     4  kworker/u32:10-events_unbound
10:08:24 AM     0      7202    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:27-events_unbound
10:08:24 AM  1000      7427   56.00   19.00    0.00    0.00   75.00     0  server
10:08:24 AM   122      7428    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:24 AM   122      7439    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:24 AM   122      7451    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:24 AM   122      7453    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:24 AM   122      7455    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:24 AM   122      7464    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:24 AM   122      7479    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:24 AM   122      7480    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:24 AM   122      7482    0.00    1.00    0.00    0.00    1.00     3  postgres
10:08:24 AM   122      7490    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:24 AM   122      7491    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:24 AM   122      7492    1.00    1.00    0.00    0.00    2.00     2  postgres
10:08:24 AM   122      7504    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:24 AM   122      7515    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:24 AM   122      7517    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:24 AM   122      7521    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:24 AM  1000      7542   60.00   27.00    0.00    0.00   87.00     2  load_generator
10:08:24 AM  1000      7548    2.00    5.00    0.00    0.00    7.00     7  pidstat

10:08:24 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:25 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
10:08:25 AM  1000      2138    1.00    1.00    0.00    0.00    2.00     3  gnome-shell
10:08:25 AM  1000      3862    0.00    1.00    0.00    0.00    1.00     7  firefox
10:08:25 AM  1000      4529   23.00   19.00    0.00    0.00   42.00     5  gnome-terminal-
10:08:25 AM     0      7137    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:0-events_unbound
10:08:25 AM     0      7183    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:9-events_unbound
10:08:25 AM     0      7184    0.00    3.00    0.00    0.00    3.00     1  kworker/u32:10-events_unbound
10:08:25 AM     0      7202    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:27-events_unbound
10:08:25 AM  1000      7401    2.00    2.00    0.00    0.00    4.00     3  top
10:08:25 AM  1000      7427   56.00   22.00    0.00    0.00   78.00     0  server
10:08:25 AM   122      7441    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7443    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7447    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:25 AM   122      7450    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7452    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7454    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7458    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7467    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7470    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7474    0.00    1.00    0.00    0.00    1.00     3  postgres
10:08:25 AM   122      7476    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7481    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7483    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7489    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:25 AM   122      7500    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:25 AM   122      7502    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM   122      7505    0.00    1.00    0.00    0.00    1.00     3  postgres
10:08:25 AM   122      7510    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:25 AM  1000      7542   65.00   29.00    0.00    0.00   94.00     2  load_generator
10:08:25 AM  1000      7548    2.00    4.00    0.00    0.00    6.00     7  pidstat

10:08:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:26 AM     0        18    0.00    1.00    0.00    0.00    1.00     7  rcu_preempt
10:08:26 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     4  code
10:08:26 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     3  firefox
10:08:26 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
10:08:26 AM  1000      4529   22.00   21.00    0.00    0.00   43.00     6  gnome-terminal-
10:08:26 AM     0      7183    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:9-events_unbound
10:08:26 AM     0      7184    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:10-events_unbound
10:08:26 AM     0      7202    0.00    2.00    0.00    0.00    2.00     2  kworker/u32:27-events_unbound
10:08:26 AM  1000      7427   53.00   23.00    0.00    0.00   76.00     0  server
10:08:26 AM   122      7431    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:26 AM   122      7437    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:26 AM   122      7440    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7442    0.00    1.00    0.00    0.00    1.00     3  postgres
10:08:26 AM   122      7444    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:26 AM   122      7449    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:26 AM   122      7450    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7459    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:26 AM   122      7460    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7463    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7466    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:26 AM   122      7468    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:26 AM   122      7475    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7484    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:26 AM   122      7507    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:26 AM   122      7509    1.00    0.00    0.00    0.00    1.00     6  postgres
10:08:26 AM   122      7511    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7512    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:26 AM   122      7513    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:26 AM   122      7516    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:26 AM   122      7518    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:26 AM  1000      7542   64.00   25.00    0.00    0.00   89.00     2  load_generator
10:08:26 AM  1000      7548    3.00    4.00    0.00    0.00    7.00     7  pidstat

10:08:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:08:27 AM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
10:08:27 AM   101       759    1.00    0.00    0.00    0.00    1.00     5  dbus-daemon
10:08:27 AM     0       851    1.00    0.00    0.00    0.00    1.00     7  NetworkManager
10:08:27 AM  1000      2138   32.00   10.00    0.00    1.00   42.00     4  gnome-shell
10:08:27 AM  1000      2307    4.00    1.00    0.00    0.00    5.00     1  ibus-daemon
10:08:27 AM  1000      2332    0.00    1.00    0.00    0.00    1.00     0  gsd-print-notif
10:08:27 AM  1000      2340    1.00    0.00    0.00    0.00    1.00     7  gsd-sharing
10:08:27 AM  1000      2507    1.00    0.00    0.00    0.00    1.00     3  ibus-extension-
10:08:27 AM  1000      2616    1.00    1.00    0.00    1.00    2.00     1  ibus-engine-sim
10:08:27 AM  1000      2698    1.00    0.00    0.00    0.00    1.00     6  tracker-miner-f
10:08:27 AM  1000      4344    0.00    1.00    0.00    0.00    1.00     7  Privileged Cont
10:08:27 AM  1000      4529   65.00   10.00    0.00    0.00   75.00     3  gnome-terminal-
10:08:27 AM     0      6462    0.00    1.00    0.00    0.00    1.00     6  kworker/u33:1-i915_flip
10:08:27 AM     0      7137    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:0-events_unbound
10:08:27 AM     0      7180    0.00    1.00    0.00    2.00    1.00     0  kworker/0:1-i915-unordered
10:08:27 AM     0      7183    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:9-events_unbound
10:08:27 AM     0      7184    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:10-events_unbound
10:08:27 AM  1000      7427   48.00   20.00    0.00    0.00   68.00     0  server
10:08:27 AM   122      7429    0.00    1.00    0.00    0.00    1.00     1  postgres
10:08:27 AM   122      7432    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:27 AM   122      7433    1.00    0.00    0.00    0.00    1.00     3  postgres
10:08:27 AM   122      7440    0.00    1.00    0.00    0.00    1.00     5  postgres
10:08:27 AM   122      7447    1.00    0.00    0.00    0.00    1.00     7  postgres
10:08:27 AM   122      7456    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:27 AM   122      7471    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:27 AM   122      7487    1.00    0.00    0.00    0.00    1.00     5  postgres
10:08:27 AM   122      7494    1.00    0.00    0.00    0.00    1.00     1  postgres
10:08:27 AM   122      7498    1.00    0.00    0.00    0.00    1.00     2  postgres
10:08:27 AM   122      7499    1.00    0.00    0.00    0.00    1.00     5  postgres
